,components
2006-02-01 00:00:00,"['ADBE', 'GOOGL', 'AMZN', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'ADSK', 'BIIB', 'CSCO', 'CTSH', 'CMCSA', 'COST', 'FAST', 'GILD', 'INTC', 'INTU', 'MSFT', 'NVDA', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'EBAY', 'ATVI', 'FISV', 'XLNX', 'CHKP', 'CTXS', 'NLOK', 'CELG', 'ESRX', 'YHOO', 'NTAP', 'BBBY', 'LLTC', 'KLAC', 'CHRW', 'EXPD', 'GRMN', 'SPLS', 'WYNN', 'BRCM', 'ALTR', 'EXPE', 'MCHP', 'SHLD', 'XRAY', 'DELL', 'ORCL', 'APOL', 'EA', 'FLEX', 'LRCX', 'MRVL', 'BB', 'VRSN', 'TEVA', 'NIHD', 'JOY', 'GENZ', 'CTAS', 'DISH', 'PDCO', 'IAC', 'LBTYA', 'JNPR', 'JAVA', 'AMLN', 'CDNS', 'DISCA', 'LAMR', 'PETM', 'SNDK', 'SIRI', 'VMED', 'WFM', 'MWW', 'TLAB', 'BEAS', 'ERIC', 'PTEN', 'ROST', 'SEPR', 'XMSR', 'CKFR', 'CDWC', 'MXIM', 'BMET', 'MEDI', 'APCC', 'CMVT', 'JDSU', 'LNCR', 'URBN', 'RHT', 'ATYT', 'PIXR', 'CHIR', 'SEBL']"
2006-01-09 00:00:00,"['ADBE', 'GOOGL', 'AMZN', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'ADSK', 'BIIB', 'CSCO', 'CTSH', 'CMCSA', 'COST', 'FAST', 'GILD', 'INTC', 'INTU', 'MSFT', 'NVDA', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'EBAY', 'ATVI', 'FISV', 'XLNX', 'CHKP', 'CTXS', 'NLOK', 'CELG', 'ESRX', 'YHOO', 'NTAP', 'BBBY', 'LLTC', 'KLAC', 'CHRW', 'EXPD', 'GRMN', 'SPLS', 'WYNN', 'BRCM', 'ALTR', 'EXPE', 'MCHP', 'SHLD', 'XRAY', 'DELL', 'ORCL', 'APOL', 'EA', 'FLEX', 'LRCX', 'MRVL', 'BB', 'VRSN', 'TEVA', 'NIHD', 'JOY', 'GENZ', 'CTAS', 'DISH', 'PDCO', 'IAC', 'LBTYA', 'JNPR', 'JAVA', 'CDNS', 'DISCA', 'LAMR', 'PETM', 'SNDK', 'SIRI', 'VMED', 'WFM', 'MWW', 'TLAB', 'BEAS', 'ERIC', 'PTEN', 'ROST', 'SEPR', 'XMSR', 'CKFR', 'CDWC', 'MXIM', 'BMET', 'MEDI', 'APCC', 'CMVT', 'JDSU', 'LNCR', 'URBN', 'RHT', 'ATYT', 'PIXR', 'CHIR', 'SEBL', 'MCIP']"
2006-01-04 00:00:00,"['ADBE', 'GOOGL', 'AMZN', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'ADSK', 'BIIB', 'CSCO', 'CTSH', 'CMCSA', 'COST', 'FAST', 'GILD', 'INTC', 'INTU', 'MSFT', 'NVDA', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'EBAY', 'ATVI', 'FISV', 'XLNX', 'CHKP', 'CTXS', 'NLOK', 'CELG', 'ESRX', 'YHOO', 'NTAP', 'BBBY', 'LLTC', 'KLAC', 'CHRW', 'EXPD', 'GRMN', 'SPLS', 'WYNN', 'BRCM', 'ALTR', 'EXPE', 'MCHP', 'SHLD', 'XRAY', 'DELL', 'ORCL', 'APOL', 'EA', 'FLEX', 'LRCX', 'MRVL', 'BB', 'VRSN', 'TEVA', 'NIHD', 'GENZ', 'CTAS', 'DISH', 'PDCO', 'IAC', 'LBTYA', 'JNPR', 'JAVA', 'CDNS', 'DISCA', 'LAMR', 'PETM', 'SNDK', 'SIRI', 'VMED', 'WFM', 'MWW', 'TLAB', 'BEAS', 'ERIC', 'PTEN', 'ROST', 'SEPR', 'XMSR', 'CKFR', 'CDWC', 'MXIM', 'BMET', 'MEDI', 'APCC', 'CMVT', 'JDSU', 'LNCR', 'URBN', 'RHT', 'ATYT', 'PIXR', 'CHIR', 'SEBL', 'MCIP', 'MERQ']"
2005-12-19 00:00:00,"['ADBE', 'AMZN', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'ADSK', 'BIIB', 'CSCO', 'CTSH', 'CMCSA', 'COST', 'FAST', 'GILD', 'INTC', 'INTU', 'MSFT', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'EBAY', 'FISV', 'XLNX', 'CHKP', 'CTXS', 'NLOK', 'CELG', 'ESRX', 'YHOO', 'NTAP', 'BBBY', 'LLTC', 'KLAC', 'CHRW', 'EXPD', 'GRMN', 'SPLS', 'WYNN', 'BRCM', 'ALTR', 'MCHP', 'SHLD', 'XRAY', 'DELL', 'ORCL', 'APOL', 'EA', 'FLEX', 'LRCX', 'MRVL', 'BB', 'VRSN', 'TEVA', 'GENZ', 'CTAS', 'DISH', 'PDCO', 'IAC', 'LBTYA', 'JNPR', 'JAVA', 'LAMR', 'PETM', 'SNDK', 'SIRI', 'VMED', 'WFM', 'TLAB', 'BEAS', 'ERIC', 'ROST', 'SEPR', 'XMSR', 'CDWC', 'MXIM', 'BMET', 'MEDI', 'APCC', 'CMVT', 'JDSU', 'LNCR', 'ATYT', 'PIXR', 'CHIR', 'SEBL', 'MCIP', 'MERQ', 'PRDO', 'DLTR', 'ISIL', 'LIFE', 'LVLT', 'MLNM', 'MOLX', 'NVLS', 'QLGC', 'SANM', 'SNPS', 'SSCCQ']"
2005-08-15 00:00:00,"['ADBE', 'AMZN', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'ADSK', 'BIIB', 'CSCO', 'CTSH', 'CMCSA', 'COST', 'FAST', 'GILD', 'INTC', 'INTU', 'MSFT', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'EBAY', 'FISV', 'XLNX', 'CHKP', 'CTXS', 'NLOK', 'CELG', 'ESRX', 'YHOO', 'NTAP', 'BBBY', 'LLTC', 'KLAC', 'CHRW', 'EXPD', 'GRMN', 'SPLS', 'WYNN', 'BRCM', 'ALTR', 'MCHP', 'SHLD', 'XRAY', 'DELL', 'ORCL', 'APOL', 'EA', 'FLEX', 'LRCX', 'MRVL', 'BB', 'VRSN', 'TEVA', 'GENZ', 'CTAS', 'DISH', 'PDCO', 'IAC', 'LBTYA', 'JNPR', 'JAVA', 'LAMR', 'PETM', 'SNDK', 'SIRI', 'VMED', 'WFM', 'TLAB', 'BEAS', 'ERIC', 'ROST', 'XMSR', 'CDWC', 'MXIM', 'BMET', 'MEDI', 'APCC', 'CMVT', 'JDSU', 'LNCR', 'ATYT', 'PIXR', 'CHIR', 'SEBL', 'MCIP', 'MERQ', 'PRDO', 'DLTR', 'ISIL', 'LIFE', 'LVLT', 'MLNM', 'MOLX', 'NVLS', 'QLGC', 'SANM', 'SNPS', 'SSCCQ', 'NXTL']"
2005-07-01 00:00:00,"['ADBE', 'AMZN', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'ADSK', 'BIIB', 'CSCO', 'CTSH', 'CMCSA', 'COST', 'FAST', 'GILD', 'INTC', 'INTU', 'MSFT', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'EBAY', 'FISV', 'XLNX', 'CHKP', 'CTXS', 'NLOK', 'ESRX', 'YHOO', 'NTAP', 'BBBY', 'LLTC', 'KLAC', 'CHRW', 'EXPD', 'GRMN', 'SPLS', 'WYNN', 'BRCM', 'ALTR', 'MCHP', 'SHLD', 'XRAY', 'DELL', 'ORCL', 'APOL', 'EA', 'FLEX', 'LRCX', 'MRVL', 'BB', 'VRSN', 'TEVA', 'GENZ', 'CTAS', 'DISH', 'PDCO', 'IAC', 'LBTYA', 'JNPR', 'JAVA', 'LAMR', 'PETM', 'SNDK', 'SIRI', 'VMED', 'WFM', 'TLAB', 'BEAS', 'ERIC', 'ROST', 'XMSR', 'CDWC', 'MXIM', 'BMET', 'MEDI', 'APCC', 'CMVT', 'JDSU', 'LNCR', 'ATYT', 'PIXR', 'CHIR', 'SEBL', 'MCIP', 'MERQ', 'PRDO', 'DLTR', 'ISIL', 'LIFE', 'LVLT', 'MLNM', 'MOLX', 'NVLS', 'QLGC', 'SANM', 'SNPS', 'SSCCQ', 'NXTL', 'VRTS']"
2004-12-29 00:00:00,"['ADBE', 'AMZN', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'ADSK', 'BIIB', 'CSCO', 'CMCSA', 'COST', 'FAST', 'GILD', 'INTC', 'INTU', 'MSFT', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'EBAY', 'FISV', 'XLNX', 'CHKP', 'CTXS', 'NLOK', 'ESRX', 'YHOO', 'NTAP', 'BBBY', 'LLTC', 'KLAC', 'CHRW', 'EXPD', 'GRMN', 'SPLS', 'WYNN', 'BRCM', 'ALTR', 'MCHP', 'SHLD', 'XRAY', 'DELL', 'ORCL', 'APOL', 'EA', 'FLEX', 'LRCX', 'MRVL', 'BB', 'VRSN', 'TEVA', 'GENZ', 'CTAS', 'DISH', 'PDCO', 'IAC', 'LBTYA', 'JNPR', 'JAVA', 'LAMR', 'PETM', 'SNDK', 'SIRI', 'VMED', 'WFM', 'TLAB', 'BEAS', 'ERIC', 'ROST', 'XMSR', 'CDWC', 'MXIM', 'BMET', 'MEDI', 'APCC', 'CMVT', 'JDSU', 'LNCR', 'ATYT', 'PIXR', 'CHIR', 'SEBL', 'MCIP', 'MERQ', 'PRDO', 'DLTR', 'ISIL', 'LIFE', 'LVLT', 'MLNM', 'MOLX', 'NVLS', 'QLGC', 'SANM', 'SNPS', 'SSCCQ', 'NXTL', 'VRTS', 'PSFT']"
2004-12-20 00:00:00,"['ADBE', 'AMZN', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'BIIB', 'CSCO', 'CMCSA', 'COST', 'FAST', 'GILD', 'INTC', 'INTU', 'MSFT', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'EBAY', 'FISV', 'XLNX', 'CHKP', 'CTXS', 'NLOK', 'ESRX', 'YHOO', 'NTAP', 'BBBY', 'LLTC', 'KLAC', 'CHRW', 'EXPD', 'GRMN', 'SPLS', 'BRCM', 'ALTR', 'MCHP', 'SHLD', 'XRAY', 'DELL', 'ORCL', 'APOL', 'EA', 'FLEX', 'LRCX', 'MRVL', 'BB', 'VRSN', 'TEVA', 'GENZ', 'CTAS', 'DISH', 'PDCO', 'IAC', 'JNPR', 'JAVA', 'LAMR', 'PETM', 'SNDK', 'WFM', 'TLAB', 'BEAS', 'ROST', 'CDWC', 'MXIM', 'BMET', 'MEDI', 'APCC', 'CMVT', 'JDSU', 'LNCR', 'ATYT', 'PIXR', 'CHIR', 'SEBL', 'MERQ', 'PRDO', 'DLTR', 'ISIL', 'LIFE', 'LVLT', 'MLNM', 'MOLX', 'NVLS', 'QLGC', 'SANM', 'SNPS', 'SSCCQ', 'NXTL', 'VRTS', 'PSFT', 'CEPH', 'CPWR', 'FHCC', 'GNTX', 'HSIC', 'NVDA', 'PTEN', 'RYAAY']"
2004-08-19 00:00:00,"['ADBE', 'AMZN', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'BIIB', 'CSCO', 'CMCSA', 'COST', 'FAST', 'GILD', 'INTC', 'INTU', 'MSFT', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'EBAY', 'FISV', 'XLNX', 'CHKP', 'CTXS', 'NLOK', 'ESRX', 'YHOO', 'NTAP', 'BBBY', 'LLTC', 'KLAC', 'CHRW', 'EXPD', 'GRMN', 'SPLS', 'BRCM', 'ALTR', 'MCHP', 'XRAY', 'DELL', 'ORCL', 'APOL', 'EA', 'FLEX', 'LRCX', 'MRVL', 'BB', 'VRSN', 'TEVA', 'GENZ', 'CTAS', 'DISH', 'PDCO', 'IAC', 'JNPR', 'JAVA', 'LAMR', 'PETM', 'SNDK', 'WFM', 'TLAB', 'BEAS', 'ROST', 'CDWC', 'MXIM', 'BMET', 'MEDI', 'APCC', 'CMVT', 'JDSU', 'LNCR', 'ATYT', 'PIXR', 'CHIR', 'SEBL', 'MERQ', 'PRDO', 'DLTR', 'ISIL', 'LIFE', 'LVLT', 'MLNM', 'MOLX', 'NVLS', 'QLGC', 'SANM', 'SNPS', 'SSCCQ', 'NXTL', 'VRTS', 'PSFT', 'CEPH', 'CPWR', 'FHCC', 'GNTX', 'HSIC', 'NVDA', 'PTEN', 'RYAAY', 'SPOT']"
2003-12-22 00:00:00,"['ADBE', 'AMZN', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'BIIB', 'CSCO', 'CMCSA', 'COST', 'FAST', 'GILD', 'INTC', 'INTU', 'MSFT', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'EBAY', 'FISV', 'XLNX', 'CHKP', 'CTXS', 'NLOK', 'ESRX', 'YHOO', 'NTAP', 'BBBY', 'LLTC', 'KLAC', 'CHRW', 'EXPD', 'SPLS', 'BRCM', 'ALTR', 'MCHP', 'XRAY', 'DELL', 'ORCL', 'APOL', 'EA', 'FLEX', 'VRSN', 'TEVA', 'GENZ', 'CTAS', 'DISH', 'PDCO', 'IAC', 'JNPR', 'JAVA', 'LAMR', 'PETM', 'SNDK', 'WFM', 'TLAB', 'BEAS', 'ROST', 'CDWC', 'MXIM', 'BMET', 'MEDI', 'APCC', 'CMVT', 'JDSU', 'LNCR', 'PIXR', 'CHIR', 'SEBL', 'MERQ', 'DLTR', 'LIFE', 'MLNM', 'MOLX', 'NVLS', 'QLGC', 'SANM', 'SNPS', 'SSCCQ', 'NXTL', 'VRTS', 'PSFT', 'CEPH', 'CPWR', 'FHCC', 'GNTX', 'HSIC', 'NVDA', 'PTEN', 'RYAAY', 'SPOT', 'BRCD', 'CIEN', 'ERIC', 'HGSI', 'ICOS', 'MWW', 'RFMD', 'ADCT']"
2003-11-13 00:00:00,"['ADBE', 'AMZN', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'BIIB', 'CSCO', 'CMCSA', 'COST', 'FAST', 'GILD', 'INTC', 'INTU', 'MSFT', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'EBAY', 'FISV', 'XLNX', 'CHKP', 'CTXS', 'NLOK', 'ESRX', 'YHOO', 'NTAP', 'BBBY', 'LLTC', 'KLAC', 'CHRW', 'EXPD', 'SPLS', 'BRCM', 'ALTR', 'MCHP', 'XRAY', 'DELL', 'ORCL', 'APOL', 'EA', 'FLEX', 'VRSN', 'TEVA', 'GENZ', 'CTAS', 'DISH', 'PDCO', 'IAC', 'JNPR', 'JAVA', 'LAMR', 'PETM', 'WFM', 'TLAB', 'BEAS', 'ROST', 'CDWC', 'MXIM', 'BMET', 'MEDI', 'APCC', 'CMVT', 'JDSU', 'LNCR', 'PIXR', 'CHIR', 'SEBL', 'MERQ', 'DLTR', 'LIFE', 'MLNM', 'MOLX', 'NVLS', 'QLGC', 'SANM', 'SNPS', 'SSCCQ', 'NXTL', 'VRTS', 'PSFT', 'CEPH', 'CPWR', 'FHCC', 'GNTX', 'HSIC', 'NVDA', 'PTEN', 'RYAAY', 'SPOT', 'BRCD', 'CIEN', 'ERIC', 'HGSI', 'ICOS', 'MWW', 'RFMD', 'ADCT', 'BGEN']"
2002-12-23 00:00:00,"['ADBE', 'AMZN', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'BIIB', 'CSCO', 'CMCSA', 'COST', 'GILD', 'INTC', 'INTU', 'MSFT', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'EBAY', 'FISV', 'XLNX', 'CHKP', 'CTXS', 'NLOK', 'ESRX', 'YHOO', 'NTAP', 'BBBY', 'LLTC', 'KLAC', 'SPLS', 'BRCM', 'ALTR', 'MCHP', 'DELL', 'ORCL', 'APOL', 'EA', 'FLEX', 'VRSN', 'TEVA', 'GENZ', 'CTAS', 'DISH', 'PDCO', 'IAC', 'JNPR', 'JAVA', 'TLAB', 'BEAS', 'CDWC', 'MXIM', 'BMET', 'MEDI', 'CMVT', 'JDSU', 'LNCR', 'CHIR', 'SEBL', 'MERQ', 'DLTR', 'LIFE', 'MLNM', 'MOLX', 'NVLS', 'QLGC', 'SANM', 'SNPS', 'SSCCQ', 'NXTL', 'VRTS', 'PSFT', 'CEPH', 'CPWR', 'NVDA', 'SPOT', 'BRCD', 'CIEN', 'ERIC', 'HGSI', 'ICOS', 'MWW', 'RFMD', 'ADCT', 'BGEN', 'CYTC', 'IDTI', 'IMCL', 'ITWO', 'PDLI', 'PMCS', 'RATL', 'SEPR', 'VTSS', 'CNXT', 'CHTR', 'ATML', 'AMCC', 'ADRX', 'ABGX']"
2002-12-16 00:00:00,"['ADBE', 'AMZN', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'BIIB', 'CSCO', 'CMCSA', 'COST', 'GILD', 'INTC', 'INTU', 'MSFT', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'EBAY', 'FISV', 'XLNX', 'CHKP', 'CTXS', 'NLOK', 'ESRX', 'YHOO', 'NTAP', 'BBBY', 'LLTC', 'KLAC', 'SPLS', 'BRCM', 'ALTR', 'MCHP', 'DELL', 'ORCL', 'APOL', 'EA', 'FLEX', 'VRSN', 'TEVA', 'GENZ', 'CTAS', 'DISH', 'IAC', 'JNPR', 'JAVA', 'TLAB', 'BEAS', 'CDWC', 'MXIM', 'BMET', 'MEDI', 'CMVT', 'JDSU', 'LNCR', 'CHIR', 'SEBL', 'MERQ', 'DLTR', 'LIFE', 'MLNM', 'MOLX', 'NVLS', 'QLGC', 'SANM', 'SNPS', 'SSCCQ', 'NXTL', 'VRTS', 'PSFT', 'CEPH', 'CPWR', 'NVDA', 'SPOT', 'BRCD', 'CIEN', 'ERIC', 'HGSI', 'ICOS', 'MWW', 'RFMD', 'ADCT', 'BGEN', 'CYTC', 'IDTI', 'IMCL', 'ITWO', 'PDLI', 'PMCS', 'RATL', 'SEPR', 'VTSS', 'CNXT', 'CHTR', 'ATML', 'AMCC', 'ADRX', 'ABGX', 'GMST']"
2002-11-19 00:00:00,"['ADBE', 'AMZN', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'BIIB', 'CSCO', 'COST', 'GILD', 'INTC', 'INTU', 'MSFT', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'EBAY', 'FISV', 'XLNX', 'CHKP', 'CTXS', 'NLOK', 'ESRX', 'YHOO', 'NTAP', 'BBBY', 'LLTC', 'KLAC', 'SPLS', 'BRCM', 'ALTR', 'MCHP', 'DELL', 'ORCL', 'APOL', 'EA', 'FLEX', 'VRSN', 'TEVA', 'GENZ', 'CTAS', 'DISH', 'IAC', 'JNPR', 'JAVA', 'TLAB', 'BEAS', 'CDWC', 'MXIM', 'BMET', 'MEDI', 'CMVT', 'JDSU', 'LNCR', 'CHIR', 'SEBL', 'MERQ', 'DLTR', 'LIFE', 'MLNM', 'MOLX', 'NVLS', 'QLGC', 'SANM', 'SNPS', 'SSCCQ', 'NXTL', 'VRTS', 'PSFT', 'CEPH', 'CPWR', 'NVDA', 'SPOT', 'BRCD', 'CIEN', 'ERIC', 'HGSI', 'ICOS', 'MWW', 'RFMD', 'ADCT', 'BGEN', 'CYTC', 'IDTI', 'IMCL', 'ITWO', 'PDLI', 'PMCS', 'RATL', 'SEPR', 'VTSS', 'CNXT', 'CHTR', 'ATML', 'AMCC', 'ADRX', 'ABGX', 'GMST', 'CMCSK']"
2002-11-07 00:00:00,"['ADBE', 'AMZN', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'BIIB', 'CSCO', 'COST', 'GILD', 'INTC', 'INTU', 'MSFT', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'EBAY', 'FISV', 'XLNX', 'CHKP', 'CTXS', 'NLOK', 'ESRX', 'YHOO', 'NTAP', 'BBBY', 'LLTC', 'KLAC', 'SPLS', 'BRCM', 'ALTR', 'MCHP', 'DELL', 'ORCL', 'APOL', 'EA', 'FLEX', 'VRSN', 'GENZ', 'CTAS', 'DISH', 'IAC', 'JNPR', 'JAVA', 'TLAB', 'BEAS', 'CDWC', 'MXIM', 'BMET', 'MEDI', 'CMVT', 'JDSU', 'LNCR', 'CHIR', 'SEBL', 'MERQ', 'DLTR', 'LIFE', 'MLNM', 'MOLX', 'NVLS', 'QLGC', 'SANM', 'SNPS', 'SSCCQ', 'NXTL', 'VRTS', 'PSFT', 'CEPH', 'CPWR', 'NVDA', 'SPOT', 'BRCD', 'CIEN', 'ERIC', 'HGSI', 'ICOS', 'MWW', 'RFMD', 'ADCT', 'BGEN', 'CYTC', 'IDTI', 'IMCL', 'ITWO', 'PDLI', 'PMCS', 'RATL', 'SEPR', 'VTSS', 'CNXT', 'CHTR', 'ATML', 'AMCC', 'ADRX', 'ABGX', 'GMST', 'CMCSK', 'CE']"
2002-07-24 00:00:00,"['ADBE', 'AMZN', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'BIIB', 'CSCO', 'COST', 'GILD', 'INTC', 'INTU', 'MSFT', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'EBAY', 'FISV', 'XLNX', 'CHKP', 'CTXS', 'NLOK', 'ESRX', 'YHOO', 'NTAP', 'BBBY', 'LLTC', 'KLAC', 'SPLS', 'BRCM', 'ALTR', 'MCHP', 'DELL', 'ORCL', 'APOL', 'EA', 'FLEX', 'VRSN', 'GENZ', 'CTAS', 'DISH', 'IAC', 'JNPR', 'JAVA', 'TLAB', 'BEAS', 'CDWC', 'MXIM', 'BMET', 'MEDI', 'CMVT', 'JDSU', 'CHIR', 'SEBL', 'MERQ', 'DLTR', 'LIFE', 'MLNM', 'MOLX', 'NVLS', 'QLGC', 'SANM', 'SNPS', 'SSCCQ', 'NXTL', 'VRTS', 'PSFT', 'CEPH', 'CPWR', 'NVDA', 'SPOT', 'BRCD', 'CIEN', 'ERIC', 'HGSI', 'ICOS', 'MWW', 'RFMD', 'ADCT', 'BGEN', 'CYTC', 'IDTI', 'IMCL', 'ITWO', 'PDLI', 'PMCS', 'RATL', 'SEPR', 'VTSS', 'CNXT', 'CHTR', 'ATML', 'AMCC', 'ADRX', 'ABGX', 'GMST', 'CMCSK', 'CE', 'WCOM']"
2002-07-15 00:00:00,"['ADBE', 'AMZN', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'BIIB', 'CSCO', 'COST', 'GILD', 'INTC', 'INTU', 'MSFT', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'EBAY', 'FISV', 'XLNX', 'CHKP', 'CTXS', 'NLOK', 'ESRX', 'YHOO', 'NTAP', 'BBBY', 'LLTC', 'KLAC', 'SPLS', 'BRCM', 'ALTR', 'MCHP', 'DELL', 'ORCL', 'APOL', 'EA', 'FLEX', 'VRSN', 'GENZ', 'CTAS', 'DISH', 'IAC', 'JNPR', 'JAVA', 'TLAB', 'BEAS', 'CDWC', 'MXIM', 'BMET', 'MEDI', 'CMVT', 'JDSU', 'CHIR', 'SEBL', 'MERQ', 'DLTR', 'LIFE', 'MLNM', 'MOLX', 'NVLS', 'QLGC', 'SANM', 'SNPS', 'SSCCQ', 'NXTL', 'VRTS', 'PSFT', 'CEPH', 'CPWR', 'NVDA', 'SPOT', 'BRCD', 'CIEN', 'ERIC', 'HGSI', 'ICOS', 'MWW', 'RFMD', 'ADCT', 'BGEN', 'CYTC', 'IDTI', 'IMCL', 'ITWO', 'PDLI', 'PMCS', 'RATL', 'SEPR', 'VTSS', 'CNXT', 'CHTR', 'ATML', 'AMCC', 'ADRX', 'ABGX', 'GMST', 'CMCSK', 'CE', 'WCOM', 'IMNX']"
2002-06-03 00:00:00,"['ADBE', 'AMZN', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'BIIB', 'CSCO', 'COST', 'GILD', 'INTC', 'INTU', 'MSFT', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'EBAY', 'FISV', 'XLNX', 'CHKP', 'CTXS', 'NLOK', 'ESRX', 'YHOO', 'NTAP', 'BBBY', 'LLTC', 'KLAC', 'SPLS', 'BRCM', 'ALTR', 'MCHP', 'DELL', 'ORCL', 'APOL', 'EA', 'FLEX', 'VRSN', 'GENZ', 'CTAS', 'DISH', 'IAC', 'JNPR', 'JAVA', 'TLAB', 'BEAS', 'CDWC', 'MXIM', 'BMET', 'MEDI', 'CMVT', 'JDSU', 'CHIR', 'SEBL', 'MERQ', 'LIFE', 'MLNM', 'MOLX', 'NVLS', 'QLGC', 'SANM', 'SNPS', 'SSCCQ', 'NXTL', 'VRTS', 'PSFT', 'CEPH', 'CPWR', 'NVDA', 'SPOT', 'BRCD', 'CIEN', 'ERIC', 'HGSI', 'ICOS', 'MWW', 'RFMD', 'ADCT', 'BGEN', 'CYTC', 'IDTI', 'IMCL', 'ITWO', 'PDLI', 'PMCS', 'RATL', 'SEPR', 'VTSS', 'CNXT', 'CHTR', 'ATML', 'AMCC', 'ADRX', 'ABGX', 'GMST', 'CMCSK', 'CE', 'WCOM', 'IMNX', 'ADLAC']"
2001-12-24 00:00:00,"['ADBE', 'AMZN', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'BIIB', 'CSCO', 'COST', 'GILD', 'INTC', 'INTU', 'MSFT', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'EBAY', 'FISV', 'XLNX', 'CHKP', 'CTXS', 'YHOO', 'NTAP', 'BBBY', 'LLTC', 'KLAC', 'SPLS', 'BRCM', 'ALTR', 'MCHP', 'DELL', 'ORCL', 'APOL', 'EA', 'FLEX', 'VRSN', 'GENZ', 'CTAS', 'DISH', 'IAC', 'JNPR', 'JAVA', 'TLAB', 'BEAS', 'MXIM', 'BMET', 'MEDI', 'CMVT', 'JDSU', 'CHIR', 'SEBL', 'MERQ', 'MLNM', 'MOLX', 'NVLS', 'QLGC', 'SANM', 'SSCCQ', 'NXTL', 'VRTS', 'PSFT', 'CPWR', 'NVDA', 'SPOT', 'BRCD', 'CIEN', 'ERIC', 'HGSI', 'MWW', 'RFMD', 'ADCT', 'BGEN', 'ITWO', 'PMCS', 'RATL', 'VTSS', 'CNXT', 'ATML', 'AMCC', 'ADRX', 'ABGX', 'GMST', 'CMCSK', 'CE', 'WCOM', 'IMNX', 'ADLAC', 'LVLT', 'MCLD', 'MFNX', 'NOVL', 'PALM', 'PTC', 'RNWK', 'INKT', 'COMS', 'CNET', 'STCN', 'BVSN', 'ARBA']"
2001-12-17 00:00:00,"['ADBE', 'AMZN', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'BIIB', 'CSCO', 'COST', 'GILD', 'INTC', 'INTU', 'MSFT', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'EBAY', 'FISV', 'XLNX', 'CHKP', 'CTXS', 'YHOO', 'NTAP', 'BBBY', 'LLTC', 'KLAC', 'SPLS', 'BRCM', 'ALTR', 'MCHP', 'DELL', 'ORCL', 'EA', 'FLEX', 'VRSN', 'GENZ', 'CTAS', 'DISH', 'IAC', 'JNPR', 'JAVA', 'TLAB', 'BEAS', 'MXIM', 'BMET', 'MEDI', 'CMVT', 'JDSU', 'CHIR', 'SEBL', 'MERQ', 'MLNM', 'MOLX', 'NVLS', 'QLGC', 'SANM', 'SSCCQ', 'NXTL', 'VRTS', 'PSFT', 'CPWR', 'NVDA', 'SPOT', 'BRCD', 'CIEN', 'ERIC', 'HGSI', 'MWW', 'RFMD', 'ADCT', 'BGEN', 'ITWO', 'PMCS', 'RATL', 'VTSS', 'CNXT', 'ATML', 'AMCC', 'ADRX', 'ABGX', 'GMST', 'CMCSK', 'CE', 'WCOM', 'IMNX', 'ADLAC', 'LVLT', 'MCLD', 'MFNX', 'NOVL', 'PALM', 'PTC', 'RNWK', 'INKT', 'COMS', 'CNET', 'STCN', 'BVSN', 'ARBA', 'XOXO']"
